"ID","Title","Channel","PublishedAt","Description"
"ABs_Dd421qY","二崙鄉公所辦展演 鄉內9校學生展學習成果【客家新聞20230708】","客家新聞Hakka News","2023-07-08","現在小孩到學校除了學習知識之外，也要學習很多的才藝，為了讓學生有個表演的舞台，雲林縣二崙鄉公所特別舉辦藝文展演活動，讓鄉內9所學校的學生，表演才藝展現學習成果。"
"Aqtuh1gX_HY","結合南庄客家味 客家青年創立曲奇餅工坊【客家新聞20230707】","客家新聞Hakka News","2023-07-08","曾在苗栗縣南庄鄉農會服務，並主導南庄山水路跑活動的，農會青年曾為科，離開農會的工作後，以創生概念，結合南庄的家鄉口味，研發結合南庄在地口味的曲奇餅乾，包括南庄桔醬、鹿場紅玉紅茶，都成為他手工餅乾的調味原料，更希望臺灣各地都能吃到，具有南庄風味的獨特餅乾。"
"DMictm8Q8UE","第9屆屏東農大開課 共195位學員分班授課【客家新聞20230707】","客家新聞Hakka News","2023-07-07","第9屆屏東縣農業大學開始授課，今年包含農業基礎班、動物科學班，水產養殖科學班等等，總共招收195位學員，屏東縣政府希望學員能將課堂所學，以及自己的經驗相互印證，共同提升屏東農業競爭力。"
"-74Uq99ip60","新竹縣定古蹟「關西分駐所」 爭取修復經費【客家新聞20230707】","客家新聞Hakka News","2023-07-07","新竹縣警察局關西分駐所，已經有103年歷史，在民國98年時，被縣政府文化局登錄為縣定古蹟，為了盡快完成第3期修復工程，行政院副院長鄭文燦，今天(7日)到鎮公所聽取簡報，對於經費補助的部分，需要再與文資局協商。"
"yRzxXdVv2Y0","通霄「穗花棋盤腳」盛開 宛如夏夜煙火.飄淡香【客家新聞20230707】","客家新聞Hakka News","2023-07-07","苗栗縣通霄鎮馬家庄附近，有地主種植上千株穗花棋盤腳(水茄苳)，每年7、到9月是盛開期，常吸引不少民眾前來賞花，由於穗花棋盤腳只在夜間開花、清晨凋落，有「一夜美人」之稱，地方民眾希望遊客，能遵守賞花禮節，不要大聲喧嘩、製造垃圾，共同維護美麗的賞花祕境。"
"Cy3wfsHpMqA","總統教育獎得主王沐晴 客語比賽常獲佳績【客家新聞20230707】","客家新聞Hakka News","2023-07-07","2023總統教育獎，今年共有56位學生獲獎，其中目前就讀臺南市賢北國小五年級的王沐晴，雖然從小罹患脊髓性肌肉萎縮症，不過他不受限身體的不便，多次在客語比賽中獲得佳績，總統蔡英文也親臨頒獎，鼓勵這些生命小鬥士們，不畏艱難逆爭上游，成為生命教育的最佳典範。"
"b_jDi36yAdM","聲援MeToo 婦團組律師後援團提供免費諮商【客家新聞20230707】","客家新聞Hakka News","2023-07-07","臺灣#MeToo運動，從政壇一路延燒到各領域，不過近期有些受害者在爆料後，反而受到誣告、誹謗等控訴，為了協助這些被害人，多個婦女團體與全國律師聯合會，組成""律師後援團""，公布""控訴人後援專線""，「雇主諮詢專線」2個專線，提供免費法律諮詢，目前已有40多位律師加入後援團。"
"Rkshw6I6HBU","屏東勝利星村「屏日友好祭」 即刻體驗日本【客家新聞20230707】","客家新聞Hakka News","2023-07-07","由屏東縣政府，與日臺交流協會高雄事務所，共同舉辦的「屏日友好祭」，7日在屏東勝利星村開幕，為期3天的活動，有29個日本城市，和許多日本企業及屏東在地品牌參與，讓民眾一秒到日本，體驗日本夏日祭典。"
"Oz8AEO8f_Zc","金城武樹正名「奉茶樹」 恐影響人潮地方反彈【客家新聞20230707】","客家新聞Hakka News","2023-07-07","因廣告爆紅，每年吸引近百萬遊客的，池上「金城武樹」，因國籍航空公司因合約到期，正名為「奉茶樹」，而臺東縣政府也配合，不再使用金城武樹來做行銷，改名卻引起地方反彈，觀光業者及鄉公所，擔心影響觀光人潮
都希望可以繼續沿用舊名。"
"nIrTt4AuaJ0","高樹力拚地方建設發展 屏縣府助一臂之力【客家新聞20230707】","客家新聞Hakka News","2023-07-07","屏東縣政府為了協助高樹鄉公所，發展觀光、維持清淨水質、協助托嬰及處理農業廢棄物等等，許多局處相繼提出建設計畫，不但編列預算補助以外，還向中央相關部會爭取經費，希望高樹鄉能在現有基礎上，有更健全的發展。"
"ro8leoRxrD0","動畫.行腳.音樂 客台節目拚創新力求突破【客家新聞20230707】","客家新聞Hakka News","2023-07-07","這幾年來國內外節目力求創新，有些是「依樣畫葫蘆」，而有些稍微修改甚至整套搬來，客家電視成立20年來，各類型節目團隊，不斷進行「大腦風暴」，動畫、行腳、音樂嶄新突破，緊扣客家電視每一年的主題，盡情發揮。"
"G-IanDXIKs0","推動高樹地方建設 鄉公所苦無經費奧援【客家新聞20230707】","客家新聞Hakka News","2023-07-07","屏東縣最頂端的高樹鄉，雖然鄉內有豐富的農產資源，不過公所的自有財源並不多，因此許多建設計畫都需要，依靠縣府或中央部會的支持，像是新豐村親水公園改善開發，與高樹村小叮噹公園改建工程等，這些建設經費動輒上千萬元，公所若無經費奧援，根本就無力自行負擔。"
"oP5BtbcEvds","全國客家文化夏令營 130多名學員參與【客家新聞20230706】","客家新聞Hakka News","2023-07-06","今年的全國客家文化夏令營，在苗栗縣三義西湖渡假村舉辦，來自國內外130多名學員，在3天2夜的夏令營中，將透過營隊邀請的專家、學者，學習、認識臺灣客家文化，客委會副主委周江杰表示，客家文化夏令營已邁入第34年，期許永續發展、傳承客家文化。"
"-Ar4JZrS_BI","總統府音樂會「跨海音」 週六將在高流登場【客家新聞20230706】","客家新聞Hakka News","2023-07-06","「2023總統府音樂會－跨海音」，7月8日將在高雄流行音樂中心舉行，這次的音樂會匯聚25個優秀音樂團隊，將跨界共演20首歌曲，歌手米莎也受邀演出，到時候將帶來《查有此人》和《捉迷藏》，6日彩排後米莎說，這次和高雄市交響樂團的合作，讓她感到興奮又榮幸。"
"iaYmHTJKO1Y","「潮州光春好室」開工 打造全方位社宅服務【客家新聞20230706】","客家新聞Hakka News","2023-07-06","屏東縣潮州鎮是屏東縣人口第二多的行政區，6日社會住宅「光春好室」辦理動土典禮，共有172戶，其中還規畫日照中心、托嬰中心，跟日間小作所等社福設施，預計116年1月中旬完工。"
"_MK_9R-WgXs","產官學結合營造國姓農村特色 吸引青農返鄉【客家新聞20230706】","客家新聞Hakka News","2023-07-06","南投縣政府職人學院輔導青農發展計畫，在國姓鄉糯米橋咖啡工坊，舉辦為期4天的「療育景觀規畫與實作課程」，邀請臺中區農改場及專業講師授課，希望結合各界資源營造農村特色，吸引青農返鄉，推動科技智慧農業發展。"
"Tzl8bmOIWWw","桃園農改場觀摩會 鼓勵農友轉作耐旱高粱【客家新聞20230706】","客家新聞Hakka News","2023-07-06","桃園市新屋、觀音區最近幾年開始種植高粱，有觀音農民去年開始跟金酒公司契作，目前種的品種是臺南7號，種高粱可不灌溉或僅灌溉一次、用水量少，耗水僅有水稻的10分之1，觀音區農會舉辦觀摩會，鼓勵農民選擇旱作種植，節省農業灌溉用水。"
"lKeCLSUM22M","首獎1臺斤40萬 苗栗東方美人茶評鑑激烈【客家新聞20230706】","客家新聞Hakka News","2023-07-06","苗栗縣112年度夏季東方美人茶評鑑，今天(6日)上午在頭份市農會舉辦，今年主辦單位抬高門檻，要求茶農做好準備再參賽，加上少雨影響產量，參賽點數降至306點，不過進入最後決選的茶葉，水準整齊差異細微，經評審考慮比較選出後，由茶農韓順雄連莊獲得首獎，獲獎的1臺斤東方美人茶要價高達40萬元。"
"P14ibR6KIEM","918遭震損 花東9間米廠重建.4間已完工【客家新聞20230706】","客家新聞Hakka News","2023-07-06","去年918大地震過後，花東縱谷約有14間碾米廠，受到大小不一的損害，當時農委會也承諾，將補助受損米廠，最高6成的重建修復經費，目前有9間申請重建補助，而花東也分別各有2間米廠，完成重建，已開始收存一期稻作稻穀。"
"-9iumpg4c84","客家戲劇20年 關注歷史.職人.教育議題多元【客家新聞20230706】","客家新聞Hakka News","2023-07-06","客家戲劇20年，談到最一開始的始祖，不能不提到親切的鄉土肥皂劇《老嫩大細》，當時一開播造成廣大迴響，帶動後來客家電視戲劇節目發展，不僅逐漸走精緻化路線，關注議題更加廣闊，例如帶入小校議題、社會議題和職人劇，作品當中除了感受客家元素，也關心社會各式各樣的題材故事。"
"IQUlqoY2SEI","國姓砂糖橘減產逾3成 獲天然災害現金救助【客家新聞20230705】","客家新聞Hakka News","2023-07-05","南投縣國姓鄉特色作物砂糖橘，受到上半年乾旱氣候影響，著果率普遍不佳，加上5、6月的雨水造成落果現象，產量平均減少達3成以上，種植在山坡地情況更加嚴重，國姓鄉公所通報農政單位會勘後，獲得農委會天然災害現金救助，希望能彌補農民的損失。"
